rollout/ep_rew_mean,time/fps,time/total_timesteps,time/iterations,time/time_elapsed,rollout/ep_len_mean,train/learning_rate,train/policy_gradient_loss,train/value_loss,train/loss,train/clip_fraction,train/entropy_loss,train/approx_kl,train/std,train/clip_range,train/n_updates,train/explained_variance
-1093.00099635,582,55296,27,94,200.0,0.0003,-0.0017968519576243124,3832.277431488037,1494.2200927734375,0.02744140625,-1.3723992720246314,0.0035230513,0.957484245300293,0.2,260,2.4378299713134766e-05
-1099.69145367,581,57344,28,98,200.0,0.0003,-0.0009260389662813396,3509.7855484008787,1437.9251708984375,0.009521484375,-1.380148945748806,0.0022886796,0.9668610692024231,0.2,270,1.4781951904296875e-05
-1109.61770043,576,59392,29,103,200.0,0.0003,-0.0016788437525974587,4413.320108032227,1898.1929931640625,0.016162109375,-1.3885242138057947,0.0027997992,0.9730607271194458,0.2,280,1.633167266845703e-05
-1105.3293653899998,573,61440,30,107,200.0,0.0003,-0.0018780010010232217,4255.898120880127,2036.56201171875,0.026513671875,-1.390463411808014,0.0029102473,0.9715192317962646,0.2,290,1.1086463928222656e-05
-1095.7148118199998,573,63488,31,110,200.0,0.0003,-0.0021010203374316914,2910.386354446411,1273.45263671875,0.01884765625,-1.3888786371797324,0.0038158442,0.9665104746818542,0.2,300,1.245737075805664e-05
-1080.22285878,571,65536,32,114,200.0,0.0003,-0.0008034613041672855,2392.1547397613526,944.2792358398438,0.01015625,-1.3874144062399865,0.0025608928,0.9708921909332275,0.2,310,1.2934207916259766e-05
-1082.6836356,570,67584,33,118,200.0,0.0003,-0.0015698477305704727,2248.549912261963,995.9757080078125,0.031787109375,-1.3987886227667332,0.0017977414,0.9884467720985413,0.2,320,8.761882781982422e-06
-1077.03066704,571,69632,34,121,200.0,0.0003,-0.0027458610049507113,2939.1553398132323,1640.5003662109375,0.04052734375,-1.4051353234797717,0.0037616207,0.985432505607605,0.2,330,6.556510925292969e-06
-1075.28100713,573,71680,35,124,200.0,0.0003,-0.005199131387053057,2765.5505878448485,1225.155517578125,0.057373046875,-1.4016891356557608,0.0052295662,0.9792684316635132,0.2,340,6.318092346191406e-06
-1064.7034223,575,73728,36,128,200.0,0.0003,-0.005121368031541351,1963.7255813598633,929.0361938476562,0.0595703125,-1.3970981780439615,0.004778327,0.9787289500236511,0.2,350,6.4373016357421875e-06
