rollout/ep_len_mean,time/total_timesteps,time/episodes,rollout/ep_rew_mean,time/fps,time/time_elapsed,train/critic_loss,train/learning_rate,train/ent_coef,train/actor_loss,train/n_updates
216.76,568431,2036,274.38574458,45,12431,5.965078353881836,0.0003,0.10000000149011612,-62.99360275268555,558430
216.43,569205,2040,273.91854728000004,45,12449,2.125866651535034,0.0003,0.10000000149011612,-64.76019287109375,559204
216.92,569990,2044,275.05969962,45,12466,8.460733413696289,0.0003,0.10000000149011612,-58.577362060546875,559989
215.49,570751,2048,275.18941659000006,45,12483,10.094947814941406,0.0003,0.10000000149011612,-60.828243255615234,560750
214.47,571504,2052,275.24307084,45,12499,1.5215508937835693,0.0003,0.10000000149011612,-61.46209716796875,561503
217.61,572635,2056,275.70261768000006,45,12525,20.73052978515625,0.0003,0.10000000149011612,-63.14085388183594,562634
216.51,573419,2060,276.93730016000006,45,12542,4.052172660827637,0.0003,0.10000000149011612,-60.00252914428711,563418
217.79,574405,2064,276.37368878,45,12564,1.7505115270614624,0.0003,0.10000000149011612,-63.04017639160156,564404
217.97,575244,2068,275.96773414,45,12583,11.825199127197266,0.0003,0.10000000149011612,-62.39155197143555,565243
222.25,576340,2072,275.51764633000005,45,12607,6.012709140777588,0.0003,0.10000000149011612,-63.893226623535156,566339
221.38,577137,2076,276.01219917,45,12625,4.190799236297607,0.0003,0.10000000149011612,-62.03532409667969,567136
221.74,577948,2080,276.03383820999994,45,12643,5.18623161315918,0.0003,0.10000000149011612,-60.341835021972656,567947
221.58,578744,2084,276.83688951000005,45,12661,2.5779917240142822,0.0003,0.10000000149011612,-64.3838882446289,568743
220.25,579513,2088,276.23751461,45,12678,1.883663535118103,0.0003,0.10000000149011612,-63.109092712402344,569512
219.89,580299,2092,276.63306072,45,12695,2.3820137977600098,0.0003,0.10000000149011612,-64.82736206054688,570298
219.42,581083,2096,277.35520938999997,45,12713,2.0458950996398926,0.0003,0.10000000149011612,-63.75556945800781,571082
218.53,581824,2100,277.20485385999996,45,12729,2.0755369663238525,0.0003,0.10000000149011612,-64.81250762939453,571823
217.92,582598,2104,276.38665689,45,12747,25.19951820373535,0.0003,0.10000000149011612,-62.66157531738281,572597
219.62,583573,2108,275.83130861999996,45,12768,2.2516188621520996,0.0003,0.10000000149011612,-65.417236328125,573572
219.37,584389,2112,276.39834518,45,12787,4.420319080352783,0.0003,0.10000000149011612,-63.227149963378906,574388
209.12,585164,2116,277.86928888,45,12804,2.9667201042175293,0.0003,0.10000000149011612,-61.85757064819336,575163
211.62,586085,2120,277.96074983,45,12825,1.3445326089859009,0.0003,0.10000000149011612,-66.81060791015625,576084
213.28,587029,2124,277.46508971,45,12846,13.72463607788086,0.0003,0.10000000149011612,-62.44507598876953,577028
207.99,587767,2128,277.60671095000004,45,12862,5.100808143615723,0.0003,0.10000000149011612,-65.07284545898438,577766
208.63,588512,2132,278.27700108,45,12879,7.913238525390625,0.0003,0.10000000149011612,-63.77740478515625,578511
208.58,589289,2136,278.77927056,45,12896,9.366327285766602,0.0003,0.10000000149011612,-63.029144287109375,579288
209.85,590190,2140,279.09391878,45,12916,6.203422546386719,0.0003,0.10000000149011612,-63.85859298706055,580189
210.23,591013,2144,278.60195887000003,45,12935,1.9471452236175537,0.0003,0.10000000149011612,-62.3404426574707,581012
210.49,591800,2148,277.79265541999996,45,12952,5.742331504821777,0.0003,0.10000000149011612,-67.29209899902344,581799
210.5,592554,2152,278.29831249,45,12969,1.826809287071228,0.0003,0.10000000149011612,-62.43867492675781,582553
206.34,593269,2156,278.19405636,45,12984,6.18818998336792,0.0003,0.10000000149011612,-65.9337158203125,583268
207.17,594136,2160,277.8384478,45,13003,8.320671081542969,0.0003,0.10000000149011612,-65.25590515136719,584135
205.35,594940,2164,278.50949352000004,45,13021,4.731420516967773,0.0003,0.10000000149011612,-65.42713165283203,584939
204.73,595717,2168,278.40641798999997,45,13039,4.601006031036377,0.0003,0.10000000149011612,-65.1873779296875,585716
200.6,596400,2172,278.25033561,45,13054,11.154996871948242,0.0003,0.10000000149011612,-66.80794525146484,586399
200.81,597218,2176,278.33773823,45,13072,8.933956146240234,0.0003,0.10000000149011612,-66.30908966064453,587217
200.36,597984,2180,277.92028976999995,45,13090,1.765411138534546,0.0003,0.10000000149011612,-65.91331481933594,587983
202.24,598968,2184,278.11875895000003,45,13112,2.344615936279297,0.0003,0.10000000149011612,-64.791259765625,588967
204.43,599956,2188,277.52286817,45,13134,13.064814567565918,0.0003,0.10000000149011612,-63.38286209106445,589955
