train/ent_coef,train/actor_loss,time/total_timesteps,train/learning_rate,train/n_updates,train/ent_coef_loss,time/time_elapsed,time/episodes,train/critic_loss,time/fps,rollout/ep_rew_mean,rollout/ep_len_mean
0.06219363957643509,-41.585853576660156,162557,0.0003,162456,0.47245484590530396,3492,368,6.254570007324219,46,227.20708442999995,311.6
0.060588717460632324,-43.66891860961914,163458,0.0003,163357,-0.5171181559562683,3512,372,6.066192626953125,46,228.00697582,308.28
0.062293823808431625,-45.60566711425781,165142,0.0003,165041,-0.4186767041683197,3550,376,2.4985694885253906,46,227.27435614,316.25
0.060118790715932846,-43.63519287109375,166453,0.0003,166352,0.44708067178726196,3579,380,1.8458850383758545,46,227.19468044,313.24
0.06195038557052612,-44.823692321777344,167533,0.0003,167432,0.29540085792541504,3603,384,2.3339381217956543,46,226.15575633,314.54
0.06087599694728851,-44.789527893066406,168495,0.0003,168394,0.16647003591060638,3625,388,5.308302402496338,46,226.1912728,306.65
0.06077268719673157,-41.024085998535156,169631,0.0003,169530,-0.2527042031288147,3650,392,1.577101707458496,46,227.56340849,310.18
0.05861574411392212,-45.582584381103516,170439,0.0003,170338,0.07352104038000107,3668,396,2.1294913291931152,46,225.25001933,308.17
0.06012845039367676,-45.46833419799805,171316,0.0003,171215,-0.0985952615737915,3688,400,9.652862548828125,46,229.66460702,303.66
0.0612989142537117,-44.74422836303711,172216,0.0003,172115,-0.592829704284668,3708,404,3.871985912322998,46,234.06456443000002,305.01
0.06145032122731209,-46.964012145996094,173470,0.0003,173369,-0.11268700659275055,3736,408,8.945890426635742,46,233.41232867,307.43
0.061373189091682434,-47.99672317504883,174706,0.0003,174605,-0.3828165531158447,3763,412,2.2817249298095703,46,228.14434633000002,310.47
