rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,time/fps,rollout/ep_rew_mean,time/iterations,train/policy_gradient_loss,train/entropy_loss,train/clip_range,train/n_updates,train/approx_kl,train/std,train/learning_rate,train/clip_fraction,train/loss,train/explained_variance,train/value_loss
1246.42,143360,250,571,-6.42033504,70,-0.006890658725751564,-3.6497867360711096,0.18,690,0.008783322,0.6046900153160095,0.0003,0.115234375,16.83839988708496,0.903149925172329,31.0037037845701
1246.42,145408,254,571,-3.88450662,71,-0.00665425961924484,-3.6408317252993583,0.18,700,0.011237885,0.6023392677307129,0.0003,0.173779296875,3.308216094970703,-0.06066322326660156,3.558748146891594
1267.91,147456,258,571,-0.777073929999998,72,-0.00733626904693665,-3.6113323524594305,0.18,710,0.0115151,0.5959038734436035,0.0003,0.181396484375,0.30160802602767944,0.713789314031601,0.6658843928948045
1267.91,149504,261,571,1.8856022300000008,73,-0.002039459400839405,-3.586647765338421,0.18,720,0.0080336565,0.594940185546875,0.0003,0.0919921875,5.25801944732666,0.9450644552707672,8.144871894083916
1250.22,151552,265,571,4.64803187,74,-0.005243555070774164,-3.579582189023495,0.18,730,0.008878531,0.5937666893005371,0.0003,0.130322265625,5.722990036010742,0.7782381922006607,47.8344900932163
1250.22,153600,268,571,7.278480900000001,75,-0.0049695560956024565,-3.574309781193733,0.18,740,0.00844956,0.5933377742767334,0.0003,0.08115234375,4.901687145233154,0.9187495559453964,38.174844580888745
1265.33,155648,272,571,9.88712546,76,-0.005961081465648022,-3.555609130859375,0.18,750,0.012604797,0.5877606868743896,0.0003,0.196240234375,0.3209945261478424,0.2611922025680542,0.9692945932038128
1265.33,157696,275,571,12.491730939999998,77,-0.011967111683043185,-3.5170626387000086,0.18,760,0.013130438,0.5832506418228149,0.0003,0.199365234375,0.19247668981552124,0.8507740348577499,0.5790643123909831
1265.33,159744,279,571,17.54961959,78,-0.011646116382325999,-3.4534723572432995,0.18,770,0.012600688,0.570407509803772,0.0003,0.18701171875,0.28239163756370544,0.8394129276275635,0.6167112492024899
1265.33,161792,282,571,19.931938520000003,79,-0.008008505112957209,-3.3785368360579016,0.18,780,0.010839519,0.5621819496154785,0.0003,0.142578125,0.39687201380729675,0.8311284482479095,0.7386658503673971
1243.29,163840,286,571,22.501860329999996,80,-0.01383569868048653,-3.3401302725076674,0.18,790,0.012397048,0.5594446659088135,0.0003,0.197900390625,0.5621058344841003,0.8328362703323364,0.8576344412751495
1215.76,165888,290,571,23.205631219999997,81,-0.004852280734485248,-3.3315943516790867,0.18,800,0.0056606894,0.5589750409126282,0.0003,0.058203125,5.297697067260742,0.8839310556650162,33.23824600577355
1215.76,167936,293,571,25.65111579,82,-0.0036643533821916208,-3.330658307671547,0.18,810,0.00434699,0.5591977834701538,0.0003,0.026904296875,215.4152374267578,0.7289127707481384,193.44285966455936
1215.76,169984,297,571,30.387834559999998,83,-0.006101488308195258,-3.3216572999954224,0.18,820,0.0075627835,0.55613112449646,0.0003,0.10185546875,2.2030673027038574,-0.6469900608062744,6.6054237224161625
1197.77,172032,300,571,30.55949273,84,-0.0035704410445760006,-3.3074574559926986,0.18,830,0.006345192,0.5556014776229858,0.0003,0.082177734375,8.909693717956543,0.5136262476444244,62.1291295863688
1197.77,174080,304,571,32.77601672,85,-0.005242857353005092,-3.305975034087896,0.18,840,0.0065134345,0.5556063055992126,0.0003,0.072265625,68.20720672607422,0.8731459081172943,69.64956625550985
