rollout/ep_len_mean,rollout/ep_rew_mean,time/total_timesteps,time/fps,time/iterations,time/time_elapsed,train/loss,train/entropy_loss,train/std,train/n_updates,train/policy_gradient_loss,train/clip_range,train/learning_rate,train/clip_fraction,train/value_loss,train/approx_kl,train/explained_variance
1064.04,53.519147679999996,260096,536,127,484,5.790764331817627,-3.2828300088644027,0.550911545753479,1260,-0.003779325250070542,0.18,0.0003,0.028369140625,31.155368711799383,0.0045179846,0.9161666259169579
1074.31,55.90624975,262144,536,128,488,3.1267848014831543,-3.283489241451025,0.5511763691902161,1270,-0.008445374647999415,0.18,0.0003,0.084521484375,25.49053955860436,0.006687969,0.9300384074449539
1086.21,58.544085649999985,264192,536,129,492,1.0569003820419312,-3.27024742141366,0.547418475151062,1280,-0.00895118147454923,0.18,0.0003,0.146044921875,4.890242960490286,0.011382576,-0.4976956844329834
1101.42,61.54625579999998,266240,537,130,495,0.9576631188392639,-3.2343058705329897,0.5421597361564636,1290,-0.005542622580833267,0.18,0.0003,0.187109375,2.638316771760583,0.012209632,-0.678066611289978
1104.69,62.71504434999999,268288,537,131,499,0.21477608382701874,-3.198297145962715,0.5376500487327576,1300,-0.007548688430688344,0.18,0.0003,0.21728515625,0.7039151413366198,0.012768434,0.7120634317398071
1118.09,65.5120464,270336,537,132,502,6.542484760284424,-3.1842172250151632,0.5379306077957153,1310,-0.007942986612033565,0.18,0.0003,0.142333984375,12.001769149675965,0.010602204,0.9155072271823883
1126.29,67.51685856,272384,537,133,506,0.21709182858467102,-3.1531860917806624,0.529397189617157,1320,-0.009427935509302187,0.18,0.0003,0.19326171875,0.694361598789692,0.013453927,0.7145628333091736
1126.29,67.96049315,274432,537,134,510,5.246246814727783,-3.122483955323696,0.5289648175239563,1330,-0.0016096751802251673,0.18,0.0003,0.087060546875,39.781260104849935,0.0076135537,0.8008102625608444
1131.0,68.88968406,276480,538,135,513,2.599506378173828,-3.111504481732845,0.526283323764801,1340,-0.01003107282158453,0.18,0.0003,0.12236328125,5.381119883060455,0.010277174,-0.040644049644470215
1145.88,72.77248009999998,278528,538,136,517,36.430328369140625,-3.099997119605541,0.5263011455535889,1350,-0.004975653797009727,0.18,0.0003,0.065771484375,47.1041133929044,0.0061350805,0.829758882522583
1161.13,75.97573788,280576,538,137,521,0.4943995773792267,-3.0768860995769503,0.52071613073349,1360,-0.006155026519263629,0.18,0.0003,0.206103515625,1.5038329532369972,0.016121,-0.5279446840286255
1176.3,78.97139846,282624,538,138,524,0.24803341925144196,-3.0172461457550526,0.5120512247085571,1370,-0.005760607794218231,0.18,0.0003,0.226806640625,0.8071954919956624,0.015291516,0.5789489150047302
1168.37,77.64459421000001,284672,538,139,528,0.19846893846988678,-2.9908942870795725,0.5124198198318481,1380,-0.009199113479553489,0.18,0.0003,0.209814453125,0.5469601715914905,0.015632533,0.8623691648244858
1168.35,78.51298865999999,286720,538,140,532,11.409295082092285,-2.9923527486622334,0.5124462842941284,1390,-0.0023182542805443517,0.18,0.0003,0.081787109375,47.86631454229355,0.0033122906,0.8995323553681374
1183.62,81.65000979999999,288768,539,141,535,30.63871192932129,-2.992378083616495,0.5122864246368408,1400,-0.002854933493654244,0.18,0.0003,0.011572265625,100.56970782577991,0.0035016825,0.8455006927251816
1198.63,85.41690976,290816,539,142,539,3.1605987548828125,-2.993939357250929,0.5129342079162598,1410,-0.010342637306894175,0.18,0.0003,0.103564453125,8.371445828676224,0.008051567,-1.7700245380401611
1189.65,83.59999684999998,292864,539,143,542,1.1486310958862305,-2.975656855851412,0.5072540640830994,1420,-0.010165303818939719,0.18,0.0003,0.181787109375,4.151912545971572,0.012034345,0.2771648168563843
1190.62,85.71111614,294912,539,144,546,2.1594088077545166,-2.9512579783797266,0.506363034248352,1430,-0.009266405482776463,0.18,0.0003,0.133056640625,14.15195080973208,0.009291037,0.9323241710662842
1190.62,85.82410157999999,296960,539,145,550,1.6575262546539307,-2.9089198119938375,0.49767258763313293,1440,-0.00729434709137422,0.18,0.0003,0.20830078125,1.9283277347683907,0.014552882,0.21421831846237183
1202.28,88.55037782999997,299008,540,146,553,1.339086890220642,-2.8904544286429883,0.5009436011314392,1450,-0.00844249762230902,0.18,0.0003,0.1908203125,2.7602184353396297,0.013711896,0.05259501934051514
1209.09,91.27176672,301056,540,147,557,0.1336808204650879,-2.903687121719122,0.5020343065261841,1460,-0.010970161629666108,0.18,0.0003,0.2443359375,0.5130903727374971,0.016407523,0.7868137359619141
1181.58,87.04429485,303104,540,148,561,0.11744707822799683,-2.907826817780733,0.5029409527778625,1470,-0.00878805821412243,0.18,0.0003,0.208203125,0.41096438230015336,0.013877601,0.8881310150027275
1181.58,87.43210740999999,305152,540,149,564,15.830391883850098,-2.9127761490643023,0.503064751625061,1480,-0.004709979747713078,0.18,0.0003,0.17119140625,24.88876697085798,0.0070600845,0.8062572032213211
1197.28,90.46444561999999,307200,540,150,568,0.14760398864746094,-2.8896356880664826,0.4985642731189728,1490,-0.007913355509663234,0.18,0.0003,0.22509765625,0.49428047593683005,0.017591026,0.6844454407691956
1200.84,91.46721769,309248,540,151,571,19.755935668945312,-2.8731764793395995,0.49786198139190674,1500,-0.00021146035833226052,0.18,0.0003,0.196240234375,54.013441232591866,0.006828491,0.8496132642030716
1194.27,90.04497195,311296,540,152,575,20.376564025878906,-2.8701230973005294,0.4977334439754486,1510,-0.005457041296176612,0.18,0.0003,0.03779296875,119.04007524251938,0.0058969073,0.8765233531594276
1209.14,93.03031032000001,313344,541,153,579,64.07510375976562,-2.869603181630373,0.4976789355278015,1520,-0.007053241741232341,0.18,0.0003,0.035546875,62.848520180583,0.0048070564,0.9230283498764038
1230.53,98.31271006000001,315392,541,154,582,4.4608283042907715,-2.861009347438812,0.4954769015312195,1530,-0.009614577542197366,0.18,0.0003,0.143994140625,8.734942117333413,0.011080371,-0.9553767442703247
1219.79,96.58832356,317440,541,155,586,0.5044240951538086,-2.8196439176797865,0.4897734522819519,1540,-0.009132330467400607,0.18,0.0003,0.234375,0.6022679466754198,0.018769398,0.7073453366756439
1235.21,100.16956599,319488,541,156,589,7.52823543548584,-2.8046873196959496,0.4900572896003723,1550,-0.001922810859105084,0.18,0.0003,0.106884765625,62.91257327646017,0.005190362,0.85518679022789
1229.86,100.15060659000001,321536,541,157,593,39.58513259887695,-2.8059694699943067,0.49029815196990967,1560,-0.007362408356857486,0.18,0.0003,0.0796875,79.1059636734426,0.008676496,0.8268216550350189
1214.37,96.84161309,323584,541,158,597,31.670743942260742,-2.8039779461920262,0.4896955192089081,1570,-0.004688482640631264,0.18,0.0003,0.03876953125,65.11777580976486,0.0047420557,0.8398200869560242
1214.37,97.27215048999999,325632,542,159,600,6.060704708099365,-2.8037760347127914,0.4902081787586212,1580,-0.0045010124740656465,0.18,0.0003,0.04013671875,78.09710109382868,0.008103246,0.9039000868797302
1194.17,94.64788791000001,327680,542,160,604,4.101823329925537,-2.8017564319074153,0.48913341760635376,1590,-0.0078566339223471,0.18,0.0003,0.1515625,15.630876287072898,0.0099392105,-0.1326237916946411
1190.17,93.58795706,329728,542,161,607,35.34327697753906,-2.7961277730762957,0.4890143573284149,1600,-0.004739859775509103,0.18,0.0003,0.04951171875,139.49820776432753,0.004562101,0.8549670875072479
1196.39,95.65439396,331776,542,162,611,34.3580207824707,-2.796780750900507,0.4891067445278168,1610,-0.007667818745539989,0.18,0.0003,0.044287109375,120.2211438179016,0.006030769,0.8641117215156555
1226.32,101.90258673999999,333824,542,163,615,1.0033702850341797,-2.8010330855846406,0.48871347308158875,1620,-0.010002152226661565,0.18,0.0003,0.237158203125,5.384455827623606,0.016789414,-1.0769290924072266
1219.69,100.3388674,335872,542,164,618,0.4471288025379181,-2.798712445050478,0.4896029233932495,1630,-0.005561823231982998,0.18,0.0003,0.2970703125,1.7505121145397424,0.020905685,0.011549413204193115
1219.69,101.02631559,337920,542,165,622,3.7027528285980225,-2.7986810825765134,0.489406019449234,1640,-0.008626967987947865,0.18,0.0003,0.20859375,28.58355127479881,0.012657457,0.8724615275859833
1219.69,101.45329352,339968,543,166,625,0.22091898322105408,-2.755178976804018,0.48121216893196106,1650,-0.009159886740235379,0.18,0.0003,0.313818359375,0.5931830595247447,0.018884018,0.5462748110294342
1225.76,103.47368305999998,342016,543,167,629,0.07337939739227295,-2.7139369174838066,0.4781523048877716,1660,-0.006506115477532148,0.18,0.0003,0.210791015625,0.3342225063592196,0.016955148,0.8851370215415955
1237.66,106.35023051000002,344064,543,168,633,0.24617528915405273,-2.6867416217923163,0.47494715452194214,1670,-0.009287684643641114,0.18,0.0003,0.197509765625,0.37578342175111173,0.014609871,0.8908210173249245
1228.68,105.67386869999999,346112,543,169,636,0.0802464634180069,-2.661260411143303,0.47280311584472656,1680,-0.009749403662863188,0.18,0.0003,0.197021484375,0.38979587755165995,0.012298588,0.9088677912950516
1231.29,107.58759201999999,348160,543,170,640,10.144856452941895,-2.646961873024702,0.47211572527885437,1690,-0.0012523188124760054,0.18,0.0003,0.0728515625,40.308498434722424,0.005395921,0.7495458126068115
1246.15,110.81579276000001,350208,543,171,644,3.2038114070892334,-2.643909764289856,0.47158282995224,1700,-0.0056986979892826636,0.18,0.0003,0.056103515625,14.215143431723117,0.0063255345,0.93095513433218
1259.04,114.04309659999998,352256,543,172,647,0.3170214295387268,-2.6383000783622266,0.470920205116272,1710,-0.008797097238129936,0.18,0.0003,0.192578125,0.7840444074012339,0.0150523335,0.8003623336553574
1259.04,114.53394623,354304,543,173,651,17.8137264251709,-2.633675008267164,0.47013774514198303,1720,-0.0023549102610559204,0.18,0.0003,0.1103515625,46.11894751265645,0.0056866524,0.8114852756261826
1259.04,114.92372845000001,356352,544,174,654,1.558321475982666,-2.6187986098229885,0.4674101769924164,1730,-0.008712530838965903,0.18,0.0003,0.189306640625,2.058642102777958,0.011276427,0.06624811887741089
1259.04,115.97035034999999,358400,544,175,658,4.410481929779053,-2.608163469284773,0.46775516867637634,1740,-0.004629332496551797,0.18,0.0003,0.1275390625,32.08547357134521,0.008645913,0.47757458686828613
1259.04,116.37397376999999,360448,544,176,662,0.44305604696273804,-2.594847983121872,0.46393513679504395,1750,-0.00729042171878973,0.18,0.0003,0.225439453125,1.3352611780166626,0.0132478215,0.10025352239608765
1259.04,116.73089434999999,362496,544,177,665,0.14994341135025024,-2.5281401447951795,0.45413297414779663,1760,-0.008549497160856845,0.18,0.0003,0.21337890625,0.33509517298080027,0.015040785,0.8298970460891724
1271.79,119.52641585999999,364544,544,178,669,0.15383034944534302,-2.486431083083153,0.45287153124809265,1770,-0.004272641701390967,0.18,0.0003,0.182177734375,0.31988732372410594,0.011169395,0.9073513969779015
1262.23,117.81948676999998,366592,544,179,673,0.15044137835502625,-2.4735135957598686,0.45094549655914307,1780,-0.010421834904991555,0.18,0.0003,0.18779296875,0.41987950368784366,0.010963226,0.8978182598948479
1262.23,118.42768307,368640,544,180,676,2.8869073390960693,-2.4612600304186345,0.4502730965614319,1790,-0.00406436771445442,0.18,0.0003,0.06953125,18.62320304773748,0.005456767,0.9043727889657021
1274.71,121.37225203999998,370688,544,181,680,0.3300545811653137,-2.43994080722332,0.44611719250679016,1800,-0.011079406401404413,0.18,0.0003,0.197509765625,0.6050911103375256,0.014553699,0.7878598719835281
1282.47,123.80050157,372736,545,182,683,0.1828213781118393,-2.3855890192091467,0.4388997554779053,1810,-0.010227390583895612,0.18,0.0003,0.193212890625,0.5861244812607765,0.014295539,0.8586187213659286
1278.59,123.28900777999999,374784,545,183,687,0.15667718648910522,-2.3300265312194823,0.433279812335968,1820,-0.01379820299189305,0.18,0.0003,0.19443359375,0.47484042439609764,0.01324499,0.8872315585613251
1272.92,121.89562311000002,376832,545,184,691,4.136347770690918,-2.30525623857975,0.4331366717815399,1830,-0.0018954721061163581,0.18,0.0003,0.080419921875,33.6938191216439,0.006469637,0.8470059931278229
1265.98,120.67909448999998,378880,545,185,694,9.887796401977539,-2.303142696619034,0.4325471818447113,1840,-0.003698020834417548,0.18,0.0003,0.07509765625,31.297265360876917,0.007328795,0.8933561220765114
1265.98,120.91158019999999,380928,545,186,698,9.21351432800293,-2.2996371522545815,0.4324224889278412,1850,-0.005020905005585519,0.18,0.0003,0.055712890625,133.5631251513958,0.0066499594,0.8288739621639252
1277.86,124.26922500999999,382976,545,187,701,0.256479412317276,-2.2894522339105605,0.4303763806819916,1860,-0.008982204024505336,0.18,0.0003,0.21396484375,0.9793677546083928,0.014140178,0.5136404037475586
1288.7,126.93188495,385024,545,188,705,0.6393294930458069,-2.2885662250220777,0.43278688192367554,1870,-0.006715832142072031,0.18,0.0003,0.21220703125,1.1866278539411723,0.015847761,0.511455237865448
1303.77,130.07013098000002,387072,545,189,709,0.23689982295036316,-2.289964956045151,0.43053412437438965,1880,-0.008061304701550398,0.18,0.0003,0.239990234375,0.6368508012033999,0.01607622,0.8156095594167709
1310.09,132.30411066,389120,545,190,712,0.16545864939689636,-2.2647690825164317,0.4281752109527588,1890,-0.007917091749550308,0.18,0.0003,0.211572265625,0.32119531109929084,0.014203621,0.9051426947116852
1318.6,135.3301584,391168,546,191,716,0.12390291690826416,-2.225361082702875,0.42273586988449097,1900,-0.008121731634309981,0.18,0.0003,0.2244140625,0.2697581244632602,0.015210783,0.9253247156739235
1318.6,135.70172267,393216,546,192,719,0.08285722136497498,-2.177478379756212,0.41901811957359314,1910,-0.008717254457587842,0.18,0.0003,0.179736328125,0.28576606430578977,0.013086599,0.918306864798069
1318.6,136.1086275,395264,546,193,723,0.11967378109693527,-2.149251224845648,0.41604292392730713,1920,-0.011781670904019848,0.18,0.0003,0.190087890625,0.3402001855429262,0.013083853,0.9203908666968346
1318.6,136.60786237,397312,545,194,728,0.34206560254096985,-2.1047823540866375,0.410643070936203,1930,-0.014454465579183307,0.18,0.0003,0.224072265625,0.6539844065904618,0.01528566,0.88675507158041
1314.94,135.71115525,399360,545,195,732,0.4812386929988861,-2.072281315177679,0.40883541107177734,1940,-0.014992158125096466,0.18,0.0003,0.216259765625,0.7280491704121232,0.015724786,0.8770003393292427
1326.74,138.55285986999996,401408,544,196,737,5.370805740356445,-2.060487413406372,0.40800896286964417,1950,-0.004232591019535903,0.18,0.0003,0.196337890625,21.705840364005418,0.011842558,0.8211770355701447
1319.17,137.65054907,403456,544,197,741,1.8897666931152344,-2.0647508829832075,0.40966784954071045,1960,-0.005559129411994945,0.18,0.0003,0.170654296875,4.875784310884773,0.011349277,-0.7705109119415283
1319.17,137.83719619,405504,544,198,745,2.791719913482666,-2.0720661282539368,0.40963995456695557,1970,-0.0038951109898334836,0.18,0.0003,0.074462890625,68.06562256366014,0.007176752,0.4354912042617798
1308.71,136.80036571,407552,544,199,748,0.31288111209869385,-2.075805898755789,0.4098269045352936,1980,-0.005477848698501475,0.18,0.0003,0.2494140625,1.4079911171458661,0.01381968,0.29877525568008423
1306.89,136.08784925,409600,544,200,752,2.2182347774505615,-2.079605730623007,0.41048240661621094,1990,-0.00255051136482507,0.18,0.0003,0.13359375,32.604786245524885,0.009243214,0.8338875621557236
1306.89,136.48715276,411648,544,201,756,2.388366460800171,-2.0819491423666476,0.4104204773902893,2000,-0.003925124061788665,0.18,0.0003,0.108349609375,25.536159715801478,0.01026385,0.8789005503058434
1306.89,136.88569954999997,413696,544,202,759,0.4885551631450653,-2.0730465538799763,0.40859100222587585,2010,-0.005583146785647841,0.18,0.0003,0.22939453125,0.8917184006422758,0.01760127,0.5872585773468018
1312.86,138.28732709,415744,544,203,763,0.25467079877853394,-2.049312154948711,0.40544649958610535,2020,-0.010052198679477441,0.18,0.0003,0.238427734375,0.773233114182949,0.01637527,0.8170242756605148
1327.51,141.92628987,417792,544,204,767,1.1729261875152588,-2.037320610880852,0.40576931834220886,2030,-0.0013720994553295895,0.18,0.0003,0.1697265625,31.306032739020885,0.008223614,0.9081212505698204
1327.51,142.21089644,419840,544,205,770,27.106767654418945,-2.036076184362173,0.40475624799728394,2040,-0.005279332717145735,0.18,0.0003,0.101416015625,66.74183024093509,0.011663001,0.057772278785705566
1357.6,149.22186570999997,421888,544,206,774,0.32751646637916565,-2.002548646181822,0.40094688534736633,2050,-0.009942038415465504,0.18,0.0003,0.269287109375,0.8416978819295764,0.014487019,0.42052286863327026
1357.6,149.76145711,423936,545,207,777,0.15645812451839447,-1.9750572483986617,0.39882802963256836,2060,-0.008051561297907028,0.18,0.0003,0.262646484375,0.47366701532155275,0.0136920605,0.7925056666135788
1357.6,150.20189581,425984,545,208,781,0.17473971843719482,-1.9600545424968003,0.3978188931941986,2070,-0.011071524032740854,0.18,0.0003,0.21943359375,0.46892806626856326,0.014043075,0.9005258977413177
1357.4,150.75477068,428032,545,209,785,0.13512977957725525,-1.9369194708764552,0.3946039378643036,2080,-0.010612085757020395,0.18,0.0003,0.228564453125,0.35872293706052005,0.015161924,0.905114658176899
1366.38,153.75719805,430080,545,210,788,8.707599639892578,-1.9191645067185163,0.3946446180343628,2090,-0.011893990232783836,0.18,0.0003,0.21376953125,61.67034756634384,0.012850774,0.08021777868270874
1366.36,154.24761348,432128,545,211,792,0.30100369453430176,-1.8948285333812236,0.3907428979873657,2100,-0.01057268770673545,0.18,0.0003,0.205859375,0.6577787228859961,0.014923447,0.825449988245964
1359.34,153.16808408,434176,545,212,795,26.28609848022461,-1.8800542868673802,0.39105939865112305,2110,-0.01013277007441502,0.18,0.0003,0.2146484375,68.52049905210734,0.015111629,0.00807112455368042
1347.85,151.43414425,436224,545,213,799,0.7468567490577698,-1.8891916796565056,0.39252161979675293,2120,-0.0041109229947323914,0.18,0.0003,0.138232421875,14.168250233493746,0.011251545,0.8961237594485283
1347.85,151.61972031,438272,545,214,804,3.6364994049072266,-1.894626285508275,0.3922940790653229,2130,-0.006268431902572047,0.18,0.0003,0.132275390625,51.915863308124244,0.010734928,0.9308841452002525
1360.91,154.98725575999998,440320,544,215,808,8.875631332397461,-1.8895494908094406,0.39160698652267456,2140,-0.009502126128427334,0.18,0.0003,0.161279296875,17.82889148630202,0.01191443,-0.9048199653625488
1375.16,158.79994246,442368,544,216,811,46.71152114868164,-1.8811307728290558,0.3909928798675537,2150,-0.008337339919671649,0.18,0.0003,0.173291015625,64.71595540568232,0.01053669,0.00863426923751831
1382.29,161.41076313000002,444416,545,217,815,0.34310945868492126,-1.840480173379183,0.38460686802864075,2160,-0.009145574686408508,0.18,0.0003,0.27255859375,0.7120826915837825,0.017599283,0.7093097567558289
1382.29,161.89790676,446464,545,218,819,0.3842560946941376,-1.8211157239973546,0.3861944079399109,2170,-0.00570596823527012,0.18,0.0003,0.257958984375,0.7257321455515922,0.019110158,0.7677178978919983
1397.15,165.36046793000003,448512,545,219,822,0.10975055396556854,-1.8269771367311478,0.3856864869594574,2180,-0.009590892973938026,0.18,0.0003,0.231396484375,0.4705298895481974,0.014326843,0.8918900266289711
1408.79,170.13868897999998,450560,545,220,826,0.1293618232011795,-1.8020567275583743,0.3825712502002716,2190,-0.013493385845504236,0.18,0.0003,0.222900390625,0.4773882061243057,0.013809788,0.8754348531365395
1414.62,172.64356082999998,452608,545,221,829,2.4831323623657227,-1.7831632599234581,0.38203904032707214,2200,-0.008409756870241836,0.18,0.0003,0.13212890625,133.74853192716836,0.008993011,0.034423768520355225
1408.09,171.77989975,454656,545,222,833,2.714812994003296,-1.780200744047761,0.38200294971466064,2210,-0.006188275474414695,0.18,0.0003,0.07900390625,103.44336607754231,0.006906757,0.7843078225851059
1408.03,172.27928176,456704,545,223,837,35.93870162963867,-1.763992292433977,0.3791513741016388,2220,-0.0066248146766156426,0.18,0.0003,0.184814453125,67.23629381656647,0.014474734,0.7028693556785583
1409.72,174.31229969,458752,545,224,840,11.12460994720459,-1.73733582906425,0.377258837223053,2230,-0.009048447204258991,0.18,0.0003,0.230517578125,72.41175719089806,0.018135868,-0.0390172004699707
1416.81,176.68537220000002,460800,545,225,844,25.4612979888916,-1.733721024543047,0.37802577018737793,2240,-0.008640138305781874,0.18,0.0003,0.176318359375,101.94012958332897,0.011855562,0.7931701391935349
1416.51,177.65440253,462848,545,226,847,0.11013959348201752,-1.7401446487754584,0.3781241774559021,2250,-0.005973241732863244,0.18,0.0003,0.26806640625,0.47210585409775374,0.01854588,0.6698688268661499
1426.7,180.564648,464896,545,227,851,1.1302669048309326,-1.7438441712409258,0.37890636920928955,2260,-0.005456791416509077,0.18,0.0003,0.159716796875,65.33821932468564,0.010402264,0.044234395027160645
1429.6,182.61209832,466944,546,228,855,0.21502891182899475,-1.7707515392452478,0.3820820748806,2270,-0.006336542368808295,0.18,0.0003,0.259130859375,0.5886152799241244,0.018252634,0.714982807636261
1441.31,186.36401898,468992,546,229,858,1.83289635181427,-1.7763913277536632,0.38215750455856323,2280,-0.005051605682092486,0.18,0.0003,0.1931640625,69.30036460720002,0.013164673,0.04516345262527466
1441.14,186.98561675000002,471040,546,230,862,22.574237823486328,-1.7776076551526785,0.3820847272872925,2290,-0.006325489874870982,0.18,0.0003,0.113623046875,134.47959677949547,0.009170408,0.051579058170318604
1452.3,190.35436898,473088,546,231,865,3.1430423259735107,-1.776022632792592,0.38240087032318115,2300,-0.006337062126112869,0.18,0.0003,0.161279296875,68.89207914173603,0.01125919,0.05476343631744385
1441.56,189.51880861,475136,546,232,869,9.089982032775879,-1.7798375118523837,0.3826948404312134,2310,-0.008792755482863868,0.18,0.0003,0.10517578125,92.39453447163105,0.008123452,0.8803263828158379
1432.68,187.67939777,477184,546,233,873,124.02581787109375,-1.7807984910905361,0.3824918270111084,2320,-0.004507988525438123,0.18,0.0003,0.050341796875,176.9196498170495,0.004821236,0.8397842049598694
1436.14,188.39133866999998,479232,546,234,876,72.40666961669922,-1.7840033497661352,0.3833819031715393,2330,-0.006059693477436667,0.18,0.0003,0.058740234375,103.18571978062391,0.0049969424,0.898255817592144
1430.62,187.94982785,481280,546,235,880,13.048491477966309,-1.7882235825061799,0.38320857286453247,2340,-0.006457061647961382,0.18,0.0003,0.096630859375,36.14214681014418,0.0078119193,0.9072483628988266
1430.62,188.39633524,483328,546,236,884,153.44720458984375,-1.7868904963135719,0.3832274079322815,2350,-0.008378513351635775,0.18,0.0003,0.136474609375,203.76224500238897,0.010128605,0.866047129034996
1416.28,184.89585703999992,485376,546,237,887,16.504499435424805,-1.794482309743762,0.38460472226142883,2360,-0.004534355803843937,0.18,0.0003,0.07421875,51.934144066274165,0.0075563146,0.9170692786574364
1428.75,188.73839908999994,487424,546,238,891,78.37284851074219,-1.803810142725706,0.38531655073165894,2370,-0.0024835700933181215,0.18,0.0003,0.151416015625,160.03461244106293,0.009758373,0.8793981373310089
1428.75,189.2052057,489472,546,239,894,8.76692008972168,-1.8216549158096313,0.38779136538505554,2380,-0.008150186501734425,0.18,0.0003,0.200341796875,78.29778850227595,0.020510064,-0.1760481595993042
1433.94,190.79698853,491520,546,240,898,2.79656720161438,-1.8352264363318682,0.3871312737464905,2390,-0.000887363005313091,0.18,0.0003,0.3455078125,8.73987338282168,0.02699084,-1.1157360076904297
1433.63,191.18263029000002,493568,547,241,902,120.34019470214844,-1.8309206921607255,0.3873279094696045,2400,-0.0027260204864433036,0.18,0.0003,0.130224609375,148.63779918849468,0.007096016,0.7290716469287872
1443.2,193.99817689000002,495616,547,242,905,112.91552734375,-1.8343655433505774,0.38750967383384705,2410,-0.006461994984420016,0.18,0.0003,0.087548828125,122.16197319626808,0.0067439955,0.029391348361968994
1443.2,194.26450616,497664,547,243,909,1.1581209897994995,-1.8494874030351638,0.3892958164215088,2420,-0.00017194281099364161,0.18,0.0003,0.3193359375,2.2179165691137315,0.02183184,0.4025160074234009
1442.86,194.91981638999997,499712,547,244,912,0.31865644454956055,-1.8350388273596763,0.3854248523712158,2430,-0.009217199974227697,0.18,0.0003,0.295068359375,2.8858437137678266,0.02261752,0.1859937310218811
1442.86,195.23865952,501760,547,245,916,0.9076323509216309,-1.830152866244316,0.388828307390213,2440,-0.0077273418093682265,0.18,0.0003,0.30546875,62.162592535465954,0.025889754,0.00433504581451416
1442.86,195.39051609999999,503808,547,246,920,0.13137146830558777,-1.8682006679475307,0.3915386497974396,2450,-0.005408543961675605,0.18,0.0003,0.27744140625,0.4777121227234602,0.019475767,0.7755721658468246
1442.86,195.68972831,505856,547,247,923,0.1628926396369934,-1.8408131789416076,0.3862290382385254,2460,-0.008243388016126119,0.18,0.0003,0.26103515625,0.48358726389706136,0.019557435,0.8767641857266426
1442.86,195.94439512,507904,547,248,927,0.20528185367584229,-1.8145074173808098,0.3851286470890045,2470,-0.01089255981205497,0.18,0.0003,0.20888671875,0.6313087208196521,0.015236608,0.8754835352301598
1442.86,196.30042979999996,509952,547,249,931,0.15812700986862183,-1.7948119677603245,0.3834480047225952,2480,-0.009090599688352085,0.18,0.0003,0.19599609375,0.5407272501848638,0.011652306,0.883323423564434
1452.42,198.79808343999997,512000,547,250,934,0.15890510380268097,-1.779303129389882,0.38274693489074707,2490,-0.01147855511662783,0.18,0.0003,0.21123046875,0.4695156939327717,0.0144071095,0.8952582776546478
1452.42,199.44353957999996,514048,547,251,938,0.6020869612693787,-1.7520184546709061,0.3803422749042511,2500,-0.010672811584663577,0.18,0.0003,0.19208984375,0.807239877525717,0.014785471,0.8920853361487389
1452.34,199.87526032000002,516096,547,252,941,0.3715578019618988,-1.7459328632801772,0.3813813626766205,2510,-0.012023302905436139,0.18,0.0003,0.1962890625,0.9084711726754904,0.011921908,0.8784892037510872
1452.34,199.84834462999999,518144,547,253,945,1.335038661956787,-1.7526278603821992,0.38206350803375244,2520,-0.005927709519164636,0.18,0.0003,0.1337890625,72.85102208144963,0.0074285557,0.09706807136535645
1452.34,200.28963298,520192,548,254,949,0.2887555658817291,-1.7622638981789351,0.38276007771492004,2530,-0.009166615485446528,0.18,0.0003,0.208544921875,0.618050370272249,0.012680694,0.8604487329721451
1461.89,204.19395121999997,522240,548,255,952,0.3191145360469818,-1.7566390193998813,0.38154011964797974,2540,-0.010754858708241954,0.18,0.0003,0.182958984375,0.7969779874198138,0.01162843,0.8945019692182541
1461.66,204.66135231,524288,548,256,956,0.3300819993019104,-1.7212491497397422,0.37720179557800293,2550,-0.01222211178537691,0.18,0.0003,0.19677734375,0.7420031333342194,0.011742461,0.907596230506897
1468.6,206.80309935000002,526336,548,257,960,101.9481430053711,-1.7023799680173397,0.3767277002334595,2560,-0.010573063451738562,0.18,0.0003,0.167578125,67.59413101579995,0.008898281,0.11188900470733643
1441.5,200.61202772000001,528384,548,258,963,0.7216262817382812,-1.6911032643169164,0.3750077188014984,2570,-0.013664175196026918,0.18,0.0003,0.2173828125,1.864324801042676,0.015285725,0.7531274110078812
1441.5,201.30052905999997,530432,548,259,967,17.589548110961914,-1.6813148025423288,0.3748335838317871,2580,-0.0073164756104233675,0.18,0.0003,0.096533203125,103.30107521861791,0.0063686403,0.7766031175851822
1441.5,201.47117461999994,532480,548,260,970,0.3646174371242523,-1.671096345409751,0.37249451875686646,2590,-0.005611901606607716,0.18,0.0003,0.234228515625,1.026813314575702,0.017122803,0.7391658127307892
1441.5,201.50908772000003,534528,548,261,974,0.28477048873901367,-1.6232054889202119,0.36729171872138977,2600,-0.01012082818633644,0.18,0.0003,0.237548828125,0.9799617260694504,0.018244077,0.8165151327848434
1441.5,201.66501900999995,536576,548,262,978,0.5006234645843506,-1.5913826432079077,0.36581626534461975,2610,-0.01111449615273159,0.18,0.0003,0.238671875,1.2242013898678124,0.015007268,0.8756097033619881
1441.5,202.21878088999998,538624,548,263,981,0.37393325567245483,-1.5776186883449554,0.3647690415382385,2620,-0.009626384284638334,0.18,0.0003,0.2400390625,0.9674552557989955,0.017760081,0.8638217747211456
