time/iterations,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/fps,train/loss,train/explained_variance,train/entropy_loss,train/policy_gradient_loss,train/clip_range,train/std,train/n_updates,train/clip_fraction,train/learning_rate,train/value_loss,train/approx_kl
1143,2647,165.88785761,848.44,2340864,884,65.89425659179688,0.892797201871872,-2.183207230642438,0.001300870315390057,0.2,0.7878763675689697,4568,0.005859375,0.0003,118.68420859053731,0.0022074669
1144,2649,165.55800707000003,848.44,2342912,884,127.54808044433594,0.9315353184938431,-2.1818029806017876,0.0005977388755127322,0.2,0.7869949340820312,4572,0.056396484375,0.0003,97.97449876368046,0.013177499
1145,2651,166.27736947000002,847.41,2344960,884,3.010143280029297,0.9646229594945908,-2.1796459406614304,-0.0004295949229344842,0.2,0.7866126894950867,4576,0.043212890625,0.0003,13.975626634433866,0.005754878
1146,2654,165.97399903999997,847.41,2347008,884,17.334434509277344,0.9185365289449692,-2.17798269726336,-0.002187505229812814,0.2,0.7853270769119263,4580,0.0645751953125,0.0003,90.81726384907961,0.0078000263
1147,2656,161.74957585000004,835.74,2349056,884,1.427536964416504,0.9809874854981899,-2.1759172454476357,0.0021662338185706176,0.2,0.7873367071151733,4584,0.062255859375,0.0003,5.521006086142734,0.008494355
1148,2658,160.03749476000002,839.07,2351104,884,190.32423400878906,0.8608785718679428,-2.1744877118617296,-0.0012256492082087789,0.2,0.7861335277557373,4588,0.034423828125,0.0003,284.3146471977234,0.0038824817
1149,2661,158.89973814,828.32,2353152,884,1.582431674003601,0.979801656678319,-2.171174531802535,-0.0003489998489385471,0.2,0.7820438146591187,4592,0.0439453125,0.0003,8.021311768796295,0.005159314
1150,2663,159.61826484000005,823.51,2355200,884,46.871986389160156,0.814426839351654,-2.162947302684188,8.06849348009564e-05,0.2,0.7805490493774414,4596,0.005615234375,0.0003,191.31376686692238,0.0025817584
1151,2665,158.23338464000003,828.24,2357248,884,7.038889408111572,0.9487690888345242,-2.1623205449432135,0.00033077631451305933,0.2,0.7823916077613831,4600,0.0264892578125,0.0003,66.78518006205559,0.0054274164
1152,2668,159.54393495000002,837.15,2359296,884,2.549490213394165,0.9813887774944305,-2.1629934944212437,0.000986651411949424,0.2,0.7802649736404419,4604,0.068359375,0.0003,9.3349834876135,0.009579958
1153,2670,160.36050918,836.52,2361344,884,1.695302128791809,0.9837082885205746,-2.169824708253145,0.0010971854862873442,0.2,0.7920489311218262,4608,0.103271484375,0.0003,4.804742565378547,0.008974303
1154,2672,160.50932066,849.18,2363392,884,33.53364944458008,0.943852424621582,-2.18353452719748,0.0004002030545962043,0.2,0.7904793620109558,4612,0.0609130859375,0.0003,66.52466117590666,0.0070772464
1155,2674,160.09477736,849.18,2365440,884,0.21074411273002625,0.9929752578027546,-2.184735029935837,0.00030028896799194627,0.2,0.7944459319114685,4616,0.0899658203125,0.0003,1.6869242837419733,0.006018726
1156,2677,157.45039828999998,847.87,2367488,884,0.43948397040367126,0.996769578428939,-2.188776519149542,-0.0003413996091694571,0.2,0.7973206043243408,4620,0.0670166015625,0.0003,1.1685652653686702,0.007189271
1157,2679,158.47660102,844.13,2369536,884,58.001197814941406,0.8816891014575958,-2.1892509404569864,-0.0023306395087274723,0.2,0.7958784103393555,4624,0.00830078125,0.0003,187.2876666933298,0.0012495703
1158,2681,156.23174786,849.19,2371584,884,17.060731887817383,0.9497464634478092,-2.186085667461157,0.0009822007832553936,0.2,0.7935882806777954,4628,0.0784912109375,0.0003,58.37685842625797,0.007159559
1159,2684,155.79074688,848.03,2373632,884,0.5283712148666382,0.9873836487531662,-2.184982404112816,-0.00014175489195622504,0.2,0.7951660752296448,4632,0.014892578125,0.0003,4.19240856426768,0.004029001
1160,2686,157.94210375000003,856.06,2375680,884,44.55852127075195,0.9589333683252335,-2.1870144605636597,0.001187240313811344,0.2,0.7942298650741577,4636,0.1441650390625,0.0003,76.09325859695673,0.008411547
1161,2688,158.93073764,860.52,2377728,884,0.5588575601577759,0.9459765292704105,-2.1854453571140766,-0.0001128384938056115,0.2,0.7932868003845215,4640,0.0145263671875,0.0003,25.70283443876542,0.003912485
1162,2691,158.45990543999997,863.68,2379776,884,63.214195251464844,0.964611366391182,-2.1829769089818,0.0013932695692346897,0.2,0.7920544147491455,4644,0.0772705078125,0.0003,78.09568606689572,0.011519987
1163,2693,158.12666682,870.22,2381824,884,0.23651549220085144,0.990351127460599,-2.1834505032747984,-0.0016043513096519746,0.2,0.7969624400138855,4648,0.0849609375,0.0003,4.4627136087510735,0.008910085
1164,2695,158.75646862000002,871.36,2383872,884,0.22834588587284088,0.9967890458647162,-2.1879779547452927,-0.0012470652436604723,0.2,0.8011574745178223,4652,0.06005859375,0.0003,2.2996801792178303,0.0066448674
1165,2697,156.84895004,870.42,2385920,884,16.734405517578125,0.8988920152187347,-2.194942034780979,-0.0033241017154068686,0.2,0.8024968504905701,4656,0.02197265625,0.0003,188.2076595723629,0.0051813247
1166,2700,154.5075674,867.42,2387968,884,39.225093841552734,0.9383246526122093,-2.196729028597474,-0.0011863907875522273,0.2,0.8031959533691406,4660,0.0032958984375,0.0003,120.39487384259701,0.0020871582
1167,2702,156.18256046,853.1,2390016,884,33.340694427490234,0.9195946231484413,-2.198299180716276,-0.0006099512083892478,0.2,0.8027777075767517,4664,0.00390625,0.0003,142.22544299438596,0.0022691167
1168,2704,158.32082663,856.35,2392064,884,109.78572082519531,0.8494518995285034,-2.1989094633609056,-0.0005700107994925929,0.2,0.8029378652572632,4668,0.017333984375,0.0003,235.59279069304466,0.0047197356
1169,2707,157.80711180999998,856.35,2394112,884,5.627362251281738,0.9177093282341957,-2.1984288562089205,0.001957865504664369,0.2,0.803068220615387,4672,0.096435546875,0.0003,88.83143682777882,0.009411569
1170,2709,159.17845805999997,865.2,2396160,884,3.584024429321289,0.9780673608183861,-2.203037615865469,-8.3201866800664e-06,0.2,0.8114656209945679,4676,0.0692138671875,0.0003,9.60341046191752,0.01113174
1171,2711,159.78864129,865.2,2398208,884,0.7365170121192932,0.9964202281553298,-2.2098305374383926,8.222881842812058e-05,0.2,0.808712899684906,4680,0.1168212890625,0.0003,2.3460535225458443,0.010139514
1172,2714,161.15849093,861.67,2400256,884,0.8550524711608887,0.9964529825374484,-2.2009636517614126,0.0017268426563532557,0.2,0.8021644353866577,4684,0.0667724609375,0.0003,3.321263119811192,0.00529303
1173,2716,161.0224768,861.67,2402304,884,35.94673156738281,0.949582889676094,-2.198722558096051,0.0008696992590557784,0.2,0.8041309118270874,4688,0.0986328125,0.0003,83.23340053856373,0.008653738
1174,2718,160.34061689,861.67,2404352,884,0.30219173431396484,0.9982126594986767,-2.1974342186003923,0.002205531400250038,0.2,0.8027671575546265,4692,0.0897216796875,0.0003,0.9027982535772026,0.012976201
1175,2721,159.45216841,869.29,2406400,884,0.09572803229093552,0.9992331269895658,-2.192712565883994,0.0002883513407141436,0.2,0.803252100944519,4696,0.088623046875,0.0003,0.7362304022535682,0.008110491
1176,2723,159.64768001000002,869.29,2408448,884,0.6376871466636658,0.9949551313184202,-2.1844977028667927,0.0012205574676045217,0.2,0.7982279062271118,4700,0.0687255859375,0.0003,2.601816059090197,0.00652187
1177,2725,160.19953565,869.29,2410496,884,0.25080299377441406,0.9990596557036042,-2.1788461171090603,-0.0018387512154731667,0.2,0.8004947304725647,4704,0.0897216796875,0.0003,0.9081413440871984,0.006766335
1178,2728,159.78010218999998,869.29,2412544,884,0.256041020154953,0.9977904907427728,-2.1824399437755346,0.003238668985432014,0.2,0.8023613095283508,4708,0.093017578125,0.0003,1.4211901237722486,0.007844241
1179,2730,161.55582862,877.23,2414592,884,0.056529127061367035,0.9993500190321356,-2.193547798320651,-0.002722510998864891,0.2,0.8151291608810425,4712,0.0931396484375,0.0003,0.5735131936962716,0.009500684
1180,2732,161.72267501,877.23,2416640,884,0.7276095747947693,0.9920678781345487,-2.20731582865119,-0.0005031197433709167,0.2,0.8150370121002197,4716,0.090087890625,0.0003,4.937715923413634,0.004704844
1181,2735,163.65393071000003,884.8,2418688,884,0.2546122968196869,0.998363082529977,-2.210463546216488,-0.0005929605758865364,0.2,0.8192346692085266,4720,0.0509033203125,0.0003,1.5038781196344644,0.008045184
1182,2737,163.12784133,888.23,2420736,884,0.1503705233335495,0.9991927894880064,-2.210489386692643,-0.004429591188454651,0.2,0.8153120279312134,4724,0.08447265625,0.0003,1.7057152369525284,0.010168824
1183,2739,161.68433596,893.59,2422784,884,0.7006303071975708,0.9992393068387173,-2.204468483105302,0.001521733560366556,0.2,0.8174111843109131,4728,0.04248046875,0.0003,0.9636593197938055,0.00568143
1184,2741,161.77076485,893.59,2424832,884,0.29472067952156067,0.9992116127396002,-2.202908031642437,0.0009780690270417836,0.2,0.815654456615448,4732,0.066650390625,0.0003,1.0413142621982843,0.006741507
1185,2744,163.57161885000002,892.71,2426880,884,0.07323825359344482,0.9996391001041047,-2.1984973531216383,-0.002346290770219639,0.2,0.8088326454162598,4736,0.076171875,0.0003,0.33553149143699557,0.007191912
1186,2746,163.91641482,892.71,2428928,884,45.9532470703125,0.9355723336338997,-2.190796561539173,0.00031120667699724436,0.2,0.8077704310417175,4740,0.0111083984375,0.0003,170.1330106779933,0.0018433455
1187,2748,163.74248151,890.94,2430976,884,0.20978544652462006,0.9988996634492651,-2.193771803751588,-0.0024894261041481514,0.2,0.8141641616821289,4744,0.071044921875,0.0003,1.3876533836591989,0.009225508
1188,2751,166.59455866,881.57,2433024,884,79.73088836669922,0.9507871717214584,-2.20280403457582,-0.0016796835188870318,0.2,0.8154977560043335,4748,0.049560546875,0.0003,90.56152593716979,0.005250005
1189,2753,167.57813786999998,879.77,2435072,884,87.89273071289062,0.9128704220056534,-2.2031403370201588,0.0006272969985730015,0.2,0.8158336281776428,4752,0.0269775390625,0.0003,219.6516673564911,0.0064035566
1190,2755,168.21940510000002,880.52,2437120,884,28.03863525390625,0.9644344262778759,-2.202779559418559,0.0003246923261031043,0.2,0.8152958750724792,4756,0.0006103515625,0.0003,52.33957044407725,0.0013334908
1191,2758,171.22488896000002,881.64,2439168,884,57.39592742919922,0.9056046977639198,-2.2015140261501074,-0.0004210401002637809,0.2,0.8150604963302612,4760,0.000732421875,0.0003,172.16673939861357,0.0005326165
1192,2760,172.9116263,890.51,2441216,884,40.28204345703125,0.9454447403550148,-2.201757239177823,-0.0033997618666035123,0.2,0.8149146437644958,4764,0.0194091796875,0.0003,48.85766610130668,0.004550471
1193,2762,174.80569856000002,887.34,2443264,884,0.22340711951255798,0.9980447089765221,-2.1982620544731617,-0.0009441425791010261,0.2,0.8137668967247009,4768,0.0517578125,0.0003,1.586968035902828,0.006483143
1194,2765,174.81621484,879.52,2445312,884,75.337646484375,0.891919381916523,-2.1930426489561796,-0.001565993450640235,0.2,0.8116781711578369,4772,0.04638671875,0.0003,162.94439728558064,0.003494048
1195,2767,172.8934578,872.18,2447360,884,63.10740661621094,0.8762483447790146,-2.190721670165658,-0.0007035849612293532,0.2,0.8117820024490356,4776,0.0042724609375,0.0003,253.80221033096313,0.0026708774
1196,2769,172.81195574999995,872.18,2449408,884,1.2877832651138306,0.9622702598571777,-2.1931877490133047,-0.0007837871089577675,0.2,0.8156762719154358,4780,0.0399169921875,0.0003,21.65065579349175,0.008295534
1197,2772,173.27028171999999,872.18,2451456,884,0.13532905280590057,0.9960003616288304,-2.199525086209178,-0.0006464994821726577,0.2,0.8129007816314697,4784,0.0263671875,0.0003,2.110194810666144,0.0036500036
1198,2774,174.06980644000004,872.18,2453504,884,0.8742661476135254,0.9918755777180195,-2.193181412294507,-9.47091648413334e-05,0.2,0.8122826814651489,4788,0.044189453125,0.0003,5.915615008678287,0.0058631543
1199,2776,175.42913740000003,881.02,2455552,884,0.29979202151298523,0.9965580254793167,-2.1902201380580664,0.0019564704307413194,0.2,0.8111658692359924,4792,0.0733642578125,0.0003,1.9857551452005282,0.008737477
1200,2778,174.07827600000002,871.44,2457600,884,0.37370434403419495,0.9851818503811955,-2.1874070186167955,-0.0006125899562903214,0.2,0.8087254762649536,4796,0.0552978515625,0.0003,8.912342632189393,0.008953135
1201,2781,173.27975382000005,871.44,2459648,884,271.69256591796875,0.6203314960002899,-2.1840395219624043,0.0003826751117230742,0.2,0.8088144063949585,4800,0.0184326171875,0.0003,501.7874767780304,0.0033115218
1202,2783,173.85450038000008,872.7,2461696,884,0.4379088580608368,0.9909867402166128,-2.1868970654904842,-0.0002567460323916748,0.2,0.8106899261474609,4804,0.0186767578125,0.0003,3.834304887568578,0.0032066442
1203,2785,173.69138654000002,872.7,2463744,884,25.102123260498047,0.9582963697612286,-2.1925911866128445,0.00038045033215894364,0.2,0.8135876655578613,4808,0.040283203125,0.0003,76.88935365341604,0.0045851716
1204,2788,174.79667187000004,870.05,2465792,884,4.416297435760498,0.9925360502675176,-2.196286454796791,-0.002048136870143935,0.2,0.8138412237167358,4812,0.0367431640625,0.0003,7.712078092154115,0.0046404614
1205,2790,174.39296,870.05,2467840,884,83.78250122070312,0.9305524080991745,-2.196871157735586,-0.0005082208681415068,0.2,0.8142095804214478,4816,0.0230712890625,0.0003,116.19441678375006,0.0024228934
1206,2792,175.50324253,868.37,2469888,884,2.3044371604919434,0.9397061765193939,-2.1969557721167803,-0.0015669487620471045,0.2,0.8138570785522461,4820,0.0135498046875,0.0003,24.270975179970264,0.0022811443
1207,2795,176.45463228,876.09,2471936,884,57.753170013427734,0.9654950574040413,-2.1948488857597113,0.00025689836184028536,0.2,0.8122984766960144,4824,0.0455322265625,0.0003,54.39957405254245,0.0052430104
1208,2797,178.70779469000004,879.26,2473984,884,0.4092525839805603,0.9941859729588032,-2.1886798590421677,-8.131662616506219e-05,0.2,0.8113107681274414,4828,0.036865234375,0.0003,2.9836736866272986,0.0043040137
1209,2799,178.86132435,879.32,2476032,884,17.709531784057617,0.9766347017139196,-2.182695411145687,0.001959693072421942,0.2,0.813196063041687,4832,0.0823974609375,0.0003,57.214285016059875,0.00699705
1210,2801,179.95354137,884.34,2478080,884,11.747517585754395,0.8927177041769028,-2.1852445546537638,-0.0012124782551836688,0.2,0.8136672377586365,4836,0.0340576171875,0.0003,198.04100316017866,0.0025279582
1211,2804,181.79727802999997,878.47,2480128,884,115.71852111816406,0.9526925310492516,-2.1836866792291403,-0.001260180702956859,0.2,0.8120681047439575,4840,0.090576171875,0.0003,112.71138026565313,0.013765089
1212,2806,183.51973906,855.29,2482176,884,73.81165313720703,0.9496388621628284,-2.1801710296422243,-0.001437141308997525,0.2,0.8126362562179565,4844,0.0218505859375,0.0003,102.78608722984791,0.0027453413
1213,2808,183.60103885,855.29,2484224,884,140.05789184570312,0.7341353893280029,-2.1792141273617744,-0.0011231755916014663,0.2,0.8123749494552612,4848,0.00634765625,0.0003,452.04192143678665,0.0026547625
1214,2811,184.06622959,851.24,2486272,884,0.8714114427566528,0.9947079732082784,-2.180129611864686,0.0011123999902338255,0.2,0.8161044120788574,4852,0.0760498046875,0.0003,2.7265786414500326,0.010840701
1215,2813,185.62071614999996,846.68,2488320,884,26.531028747558594,0.9696807581931353,-2.1848618127405643,-0.00012913011960336007,0.2,0.8145418167114258,4856,0.075439453125,0.0003,47.084925558418036,0.004715767
1216,2815,187.04843596999999,828.84,2490368,884,17.110393524169922,0.9792918264865875,-2.1778561174869537,0.0011653536021185573,0.2,0.8120048642158508,4860,0.10986328125,0.0003,41.77410312741995,0.0058139255
1217,2818,186.57019909,828.84,2492416,884,35.801883697509766,0.8887879624962807,-2.173761837184429,-0.000675302271702094,0.2,0.8111424446105957,4864,0.0086669921875,0.0003,150.94493432343006,0.0030129887
1218,2820,187.48289079999998,821.18,2494464,884,9.187630653381348,0.981383727863431,-2.172997113317251,-0.0003333455697429599,0.2,0.8112891316413879,4868,0.0216064453125,0.0003,18.39652000181377,0.0036899925
1219,2822,187.76590956,814.5,2496512,884,4.660569667816162,0.9765909612178802,-2.1717650685459375,-0.002768910286249593,0.2,0.8110548257827759,4872,0.0872802734375,0.0003,51.69640214368701,0.0066754967
1220,2824,187.94466695,814.5,2498560,884,23.341777801513672,0.9804279301315546,-2.166820526123047,-0.0033876475899887737,0.2,0.8092280626296997,4876,0.052734375,0.0003,50.641854859888554,0.008055182
1221,2827,190.53411794,800.02,2500608,884,1.0636928081512451,0.9806202091276646,-2.1706129778176546,0.0013407225487753749,0.2,0.815654993057251,4880,0.06591796875,0.0003,7.08214593026787,0.0065827295
1222,2829,192.77724482999997,774.05,2502656,884,51.06476593017578,0.9439735487103462,-2.181274315342307,-0.00010300424764864147,0.2,0.8150753378868103,4884,0.0374755859375,0.0003,110.74204352498055,0.004967436
1223,2831,190.62281008,767.95,2504704,884,103.94189453125,0.8775908574461937,-2.1781727951020002,-0.0007250811577250715,0.2,0.8156741857528687,4888,0.0003662109375,0.0003,266.7127010822296,0.0009583688
1224,2834,190.3538696,765.87,2506752,884,24.404306411743164,0.9033239260315895,-2.1793200746178627,-0.001836211646150332,0.2,0.8164248466491699,4892,0.002197265625,0.0003,129.27026517689228,0.0017306064
1225,2836,190.73269881,760.9,2508800,884,21.887027740478516,0.9173955246806145,-2.179417146369815,-0.0037189550494076684,0.2,0.8159875273704529,4896,0.0328369140625,0.0003,54.88570958375931,0.0073502734
1226,2838,190.15088114999998,765.59,2510848,884,47.35080337524414,0.9477085247635841,-2.176714740693569,-0.0012749379420711193,0.2,0.8154451251029968,4900,0.0322265625,0.0003,96.62829646468163,0.0018633069
1227,2841,192.46381041000004,766.72,2512896,884,0.5060245990753174,0.9929519258439541,-2.175253853201866,-0.0024814581047394313,0.2,0.814659833908081,4904,0.042724609375,0.0003,4.328972857445478,0.004858921
1228,2843,190.89080754000003,764.26,2514944,884,59.63774871826172,0.9651200026273727,-2.1648395657539368,0.0017029281480063219,0.2,0.8101445436477661,4908,0.0596923828125,0.0003,70.34868604689837,0.007826526
1229,2845,192.99519410000002,755.78,2516992,884,14.91389274597168,0.8631480783224106,-2.1596769262105227,-0.0009587190488673514,0.2,0.8108428716659546,4912,0.0654296875,0.0003,126.24204640090466,0.004624765
1230,2847,190.21796499999996,752.48,2519040,884,19.326427459716797,0.9641692265868187,-2.158117823302746,-0.0015877973746682983,0.2,0.8091636896133423,4916,0.0272216796875,0.0003,68.77582189440727,0.003576418
1231,2850,192.21086389000004,758.85,2521088,884,39.04032897949219,0.8977435752749443,-2.156107682734728,-0.0012942348839715123,0.2,0.8100651502609253,4920,0.0587158203125,0.0003,187.5331589281559,0.005088189
1232,2852,195.83634653000001,757.55,2523136,884,52.32831954956055,0.9652196951210499,-2.156047122552991,0.0016521542092959862,0.2,0.8117873668670654,4924,0.054931640625,0.0003,55.73720157891512,0.008118643
1233,2854,199.37978022,745.28,2525184,884,34.76753616333008,0.9412618987262249,-2.1525340247899294,-0.0007209642353700474,0.2,0.8096960783004761,4928,0.0296630859375,0.0003,86.81595055758953,0.0052003367
1234,2857,201.14831219999996,733.89,2527232,884,28.22586441040039,0.9572096616029739,-2.1461112424731255,0.0012913325845147483,0.2,0.8100365996360779,4932,0.0572509765625,0.0003,75.3726428821683,0.0054938784
1235,2859,201.24508783000002,733.89,2529280,884,45.287010192871094,0.9121508151292801,-2.1419275626540184,0.0006129129305918468,0.2,0.8099030256271362,4936,0.054931640625,0.0003,155.54914832115173,0.003424536
1236,2861,205.15549162000002,736.77,2531328,884,8.805062294006348,0.9905302366241813,-2.139336807653308,0.004555359988444252,0.2,0.8072760701179504,4940,0.068115234375,0.0003,11.67962972773239,0.006610501
1237,2864,205.10088182000007,702.29,2533376,884,25.970993041992188,0.9683296270668507,-2.1353720128536224,-0.00028362041484797373,0.2,0.8064934015274048,4944,0.076904296875,0.0003,72.74891689419746,0.006396413
1238,2866,205.13302384000002,699.3,2535424,884,40.03584289550781,0.8029296547174454,-2.1360995769500732,0.0002415358630969422,0.2,0.8069876432418823,4948,0.00341796875,0.0003,429.34039479494095,0.0024893866
1239,2868,205.46821470999998,699.26,2537472,884,17.995641708374023,0.8843754604458809,-2.1342295296490192,5.317873910826165e-05,0.2,0.8061589002609253,4952,0.00634765625,0.0003,56.51785618066788,0.0021905503
1240,2871,203.71700005000002,700.94,2539520,884,9.332359313964844,0.9770952481776476,-2.127617422491312,0.0017605244029255118,0.2,0.8031419515609741,4956,0.0771484375,0.0003,30.780813682824373,0.009940023
1241,2873,205.99888232000004,696.39,2541568,884,0.5349900126457214,0.990455019287765,-2.1081760469824076,0.0029274385233293287,0.2,0.7893394231796265,4960,0.093017578125,0.0003,4.598632569191977,0.0066679614
1242,2875,206.91165522,693.69,2543616,884,30.53421974182129,0.9231324568390846,-2.0773290134966373,-0.0003335246801725589,0.2,0.7856262922286987,4964,0.05419921875,0.0003,64.71842623502016,0.001861345
1243,2877,209.04500833000003,682.84,2545664,884,8.086482048034668,0.9756664484739304,-2.0732857547700405,-0.0007106877492333297,0.2,0.7853792905807495,4968,0.013427734375,0.0003,42.339156068861485,0.0028405497
1244,2880,207.41734772,676.65,2547712,884,50.64379119873047,0.9125117063522339,-2.07029084302485,-0.0022916038360563107,0.2,0.7860277891159058,4972,0.017333984375,0.0003,173.94862566888332,0.003703781
1245,2882,205.53038791000003,686.46,2549760,884,81.08499908447266,0.9300530627369881,-2.06970951333642,-0.0006540372123708948,0.2,0.785645604133606,4976,0.001220703125,0.0003,213.62873968482018,0.001951488
1246,2884,205.83746860000002,699.75,2551808,884,23.382570266723633,0.9318252578377724,-2.067482069134712,-0.001205863412906183,0.2,0.7852494716644287,4980,0.0345458984375,0.0003,72.68526373803616,0.008282961
1247,2887,208.92203513,687.36,2553856,884,2.8947031497955322,0.9627941101789474,-2.061198426410556,-0.0012925831470056437,0.2,0.7795782685279846,4984,0.0687255859375,0.0003,11.264115252532065,0.010896077
1248,2889,210.64954201999998,685.83,2555904,884,53.166683197021484,0.9636600986123085,-2.0530229080468416,0.00030922452788217925,0.2,0.7778586149215698,4988,0.0186767578125,0.0003,73.87494672834873,0.0019034711
1249,2891,214.48789085,681.38,2557952,884,32.3386116027832,0.9630436263978481,-2.050423603504896,-0.00012316932406974956,0.2,0.7769256830215454,4992,0.0186767578125,0.0003,79.59254166483879,0.0014797378
1250,2894,220.12140875,660.75,2560000,884,17.01998519897461,0.9600214250385761,-2.0481674298644066,0.0004698568118328694,0.2,0.7787457704544067,4996,0.0394287109375,0.0003,73.61498436331749,0.0051885005
1251,2896,220.41646287,663.25,2562048,884,31.25710105895996,0.9552327319979668,-2.0440330300480127,-0.0016279317896987777,0.2,0.7758644819259644,5000,0.04296875,0.0003,88.42744585871696,0.0062114806
1252,2898,224.11811626,645.61,2564096,884,5.9837775230407715,0.9869560766965151,-2.0280228927731514,0.0009360601179650985,0.2,0.7702098488807678,5004,0.1019287109375,0.0003,12.252329074777663,0.008350158
1253,2901,224.09866044000003,647.46,2566144,884,11.662339210510254,0.9781661164015532,-2.0154343601316214,-0.0003812155919149518,0.2,0.7655948996543884,5008,0.072998046875,0.0003,52.306539952754974,0.004569115
1254,2903,224.89387559,663.38,2568192,884,4.4849677085876465,0.9881915654987097,-2.0001526745036244,-0.002027017922955565,0.2,0.7634105682373047,5012,0.073486328125,0.0003,14.060727952048182,0.012491277
1255,2905,225.04203188000002,652.97,2570240,884,2.596148729324341,0.9717809297144413,-1.9973947769030929,-0.002085852662276011,0.2,0.7646294832229614,5016,0.052001953125,0.0003,25.783005816861987,0.0048304573
1256,2908,228.06481401000005,652.17,2572288,884,11.821537971496582,0.9845351884141564,-1.9971848856657743,0.0011138793706777506,0.2,0.7660655379295349,5020,0.053466796875,0.0003,40.57928008586168,0.0038214265
1257,2910,225.83526472999998,641.81,2574336,884,3.060227394104004,0.9849484683945775,-1.9949559485539794,-0.0035597950336523354,0.2,0.7657029032707214,5024,0.0625,0.0003,23.076451901346445,0.005486181
1258,2912,226.33334043,631.74,2576384,884,23.331966400146484,0.9201458841562271,-1.9940489474684,-0.003313616045488743,0.2,0.7661890387535095,5028,0.0491943359375,0.0003,163.7914933040738,0.0028859084
1259,2914,229.85670335999998,607.6,2578432,884,20.60922622680664,0.967582818120718,-1.9961490714922547,-0.0006469966465374455,0.2,0.7670396566390991,5032,0.022705078125,0.0003,43.62534774839878,0.005315206
1260,2917,230.04604284999994,608.86,2580480,884,182.18247985839844,0.8783338963985443,-1.995648456737399,-0.0011500750661070924,0.2,0.7674963474273682,5036,0.028564453125,0.0003,475.6707946062088,0.0026486353
1261,2919,230.42628456999995,611.0,2582528,884,10.480768203735352,0.9611365832388401,-1.992799767293036,-0.0025561209804436658,0.2,0.7646521925926208,5040,0.044677734375,0.0003,45.48642335087061,0.0044360533
1262,2921,231.07009218,597.71,2584576,884,53.55418014526367,0.9506024569272995,-1.9902228955179453,-0.006393483141437173,0.2,0.766149640083313,5044,0.0704345703125,0.0003,82.3435225263238,0.008215761
1263,2924,225.50875929999995,566.39,2586624,884,14.073102951049805,0.966341745108366,-1.9926632614806294,0.0004000444823759608,0.2,0.7659745216369629,5048,0.057373046875,0.0003,35.91314555704594,0.007894629
1264,2926,226.54193462000003,569.28,2588672,884,280.021728515625,0.6786389648914337,-1.9890094362199306,-0.0017815326209529303,0.2,0.7649872303009033,5052,0.079833984375,0.0003,965.6944797039032,0.003723453
1265,2928,229.37628750000005,570.55,2590720,884,20.204883575439453,0.952815555036068,-1.9873049277812243,-0.003248166885896353,0.2,0.7631996870040894,5056,0.03515625,0.0003,63.7923092097044,0.0053124903
1266,2931,227.86585172,562.51,2592768,884,17.98451805114746,0.9848751872777939,-1.9809266990050673,-0.001073168775292288,0.2,0.7618107795715332,5060,0.0537109375,0.0003,35.11090485751629,0.0048380163
1267,2933,230.99513191999995,553.87,2594816,884,322.8173828125,0.9238070324063301,-1.9780405145138502,-0.0022812207898823544,0.2,0.7622898817062378,5064,0.0159912109375,0.0003,251.1753784865141,0.0038190898
1268,2935,234.10094259,526.52,2596864,884,6.528548717498779,0.9797574914991856,-1.9743458302691579,-0.004788875525264302,0.2,0.7581089735031128,5068,0.0772705078125,0.0003,34.038180969655514,0.008706056
1269,2938,235.99286788999999,527.06,2598912,884,13.918564796447754,0.9661006964743137,-1.9653725242242217,0.001394403774611419,0.2,0.7560672760009766,5072,0.0264892578125,0.0003,65.23260916769505,0.003411417
1270,2940,240.26099635,520.97,2600960,884,15.84108829498291,0.9837233368307352,-1.955410074442625,-0.005335640224075178,0.2,0.7538962960243225,5076,0.0819091796875,0.0003,38.644749864935875,0.008292269
1271,2942,241.25420471000004,498.04,2603008,884,16.922775268554688,0.9771087858825922,-1.9528956646099687,-0.00035782264058070723,0.2,0.7549400329589844,5080,0.0460205078125,0.0003,61.85564997792244,0.0061553586
1272,2945,239.58965086,481.73,2605056,884,9.733144760131836,0.9896711204200983,-1.9511139299720526,-0.0006278147047851235,0.2,0.7524540424346924,5084,0.05810546875,0.0003,25.070710480213165,0.007547551
1273,2947,237.77402431,481.54,2607104,884,441.2984313964844,0.820152759552002,-1.9489667573943734,-0.0016399073647335172,0.2,0.7516936659812927,5088,0.046142578125,0.0003,566.0623227357864,0.0057761283
1274,2949,238.61340086000004,482.82,2609152,884,24.16493034362793,0.95997554063797,-1.9495769757777452,-0.0006105715219746344,0.2,0.7525503039360046,5092,0.046630859375,0.0003,83.27966757118702,0.004057546
1275,2951,238.96458915000002,473.39,2611200,884,2.4972145557403564,0.9794650301337242,-1.950410883873701,-0.0006155553564894944,0.2,0.755131185054779,5096,0.068603515625,0.0003,19.296235121786594,0.005884853
1276,2954,240.30358303,478.04,2613248,884,5.647548198699951,0.986400131136179,-1.9472772749140859,0.0022863453305035364,0.2,0.7532869577407837,5100,0.069091796875,0.0003,24.015140876173973,0.00667498
